2021-01-08 14:56:07,530 DEBUG   HandlerThread:1672 [handler.py:handle_request():55] handle_request: defer
2021-01-08 14:56:07,530 INFO    HandlerThread:1672 [handler.py:handle_request_defer():69] handle defer: 8
2021-01-08 14:56:07,530 DEBUG   SenderThread:1672 [sender.py:send():90] send: request
2021-01-08 14:56:07,530 DEBUG   SenderThread:1672 [sender.py:send_request():99] send_request: defer
2021-01-08 14:56:07,530 INFO    SenderThread:1672 [sender.py:send_request_defer():185] handle sender defer: 8
2021-01-08 14:56:09,429 DEBUG   HandlerThread:1672 [handler.py:handle_request():55] handle_request: poll_exit
2021-01-08 14:56:09,430 DEBUG   SenderThread:1672 [sender.py:send():90] send: request
2021-01-08 14:56:09,430 DEBUG   SenderThread:1672 [sender.py:send_request():99] send_request: poll_exit
2021-01-08 14:56:09,431 DEBUG   HandlerThread:1672 [handler.py:handle_request():55] handle_request: get_summary
2021-01-08 14:56:09,456 DEBUG   HandlerThread:1672 [handler.py:handle_request():55] handle_request: sampled_history
2021-01-08 14:56:09,460 DEBUG   HandlerThread:1672 [handler.py:handle_request():55] handle_request: shutdown
2021-01-08 14:56:09,460 INFO    HandlerThread:1672 [handler.py:finish():271] shutting down handler
2021-01-08 14:56:09,531 INFO    WriterThread:1672 [datastore.py:close():257] close: /home/spandalfderweisse/yolact/wandb/offline-run-20210108_122926-run_data_keep_aspect_f123/run-run_data_keep_aspect_f123.wandb
2021-01-08 14:56:10,430 INFO    SenderThread:1672 [sender.py:finish():642] shutting down sender
2021-01-08 14:56:10,432 INFO    MainThread:1672 [internal.py:handle_exit():138] Internal process exited
