2021-01-07 17:59:43,850 DEBUG   HandlerThread:2140 [handler.py:handle_request():55] handle_request: defer
2021-01-07 17:59:43,850 INFO    HandlerThread:2140 [handler.py:handle_request_defer():69] handle defer: 8
2021-01-07 17:59:43,850 DEBUG   SenderThread:2140 [sender.py:send():90] send: request
2021-01-07 17:59:43,850 DEBUG   SenderThread:2140 [sender.py:send_request():99] send_request: defer
2021-01-07 17:59:43,850 INFO    SenderThread:2140 [sender.py:send_request_defer():185] handle sender defer: 8
2021-01-07 17:59:45,753 DEBUG   HandlerThread:2140 [handler.py:handle_request():55] handle_request: poll_exit
2021-01-07 17:59:45,754 DEBUG   SenderThread:2140 [sender.py:send():90] send: request
2021-01-07 17:59:45,754 DEBUG   SenderThread:2140 [sender.py:send_request():99] send_request: poll_exit
2021-01-07 17:59:45,755 DEBUG   HandlerThread:2140 [handler.py:handle_request():55] handle_request: get_summary
2021-01-07 17:59:45,780 DEBUG   HandlerThread:2140 [handler.py:handle_request():55] handle_request: sampled_history
2021-01-07 17:59:45,784 DEBUG   HandlerThread:2140 [handler.py:handle_request():55] handle_request: shutdown
2021-01-07 17:59:45,785 INFO    HandlerThread:2140 [handler.py:finish():271] shutting down handler
2021-01-07 17:59:45,851 INFO    WriterThread:2140 [datastore.py:close():257] close: /home/spandalfderweisse/yolact/wandb/offline-run-20210107_154418-run_data_squished_93fe/run-run_data_squished_93fe.wandb
2021-01-07 17:59:46,754 INFO    SenderThread:2140 [sender.py:finish():642] shutting down sender
2021-01-07 17:59:46,756 INFO    MainThread:2140 [internal.py:handle_exit():138] Internal process exited
